postcode,lat,long
BT275EG,54.502573,-6.018707
BT275EL,54.508143,-6.036842
BT275EN,54.508019,-6.038068
BT275EP,54.504845,-6.039039
BT275EU,54.505433,-6.038732
BT275EW,54.506646,-6.03818
BT275EY,54.506689,-6.036974
BT275EZ,54.505528,-6.035748
BT275FA,54.515131,-5.953823
BT275FB,54.515131,-5.953823
BT275FF,54.493796,-5.998695
BT275FJ,54.515389,-5.964747
BT275FP,54.493796,-5.998695
BT275GT,54.493796,-5.998695
BT275GX,54.515131,-5.953823
BT275GY,54.515131,-5.953823
BT275GZ,54.515131,-5.953823
BT275HA,54.506151,-6.036506
BT275HB,54.503694,-6.034014
BT275HE,54.504501,-6.03555
BT275HF,54.50395,-6.032643
BT275HG,54.504815,-6.033343
BT275HJ,54.50452,-6.031798
BT275HL,54.50488,-6.031255
BT275HN,54.505401,-6.03069
BT275HP,54.506773,-6.035488
BT275HQ,54.505696,-6.031726
BT275HR,54.507974,-6.036418
BT275HS,54.507315,-6.035137
BT275HT,54.507811,-6.034712
BT275HU,54.508516,-6.034941
BT275HW,54.505762,-6.032448
BT275HY,54.487509,-6.123128
BT275HZ,54.534148,-6.005698
BT275JA,54.509963,-6.009161
BT275JB,54.516289,-5.957456
BT275JE,54.508834,-6.022465
BT275JF,54.513836,-6.019011
BT275JG,54.512026,-6.002421
BT275JH,54.519617,-5.996892
BT275JJ,54.507034,-5.9934
BT275JN,54.503297,-5.971351
BT275JQ,54.513816,-5.993809
BT275JR,54.511188,-5.984951
BT275JS,54.495445,-5.95706
BT275JT,54.504264,-5.937753
BT275JU,54.505004,-5.932667
BT275JW,54.510406,-5.968281
BT275JX,54.508398,-5.946208
BT275JY,54.499502,-5.938765
BT275JZ,54.516145,-5.956908
BT275LB,54.508583,-5.957161
BT275LD,54.515987,-5.957672
BT275LE,54.515388,-5.953054
BT275LF,54.507476,-5.946424
BT275LG,54.516593,-5.956298
BT275LH,54.517389,-5.958205
BT275LJ,54.515068,-5.957517
BT275LN,54.495252,-6.055906
BT275LP,54.495001,-6.028782
BT275LQ,54.516848,-5.954911
BT275LR,54.488982,-6.02225
BT275LS,54.485034,-6.02258
BT275LT,54.484564,-6.030102
BT275LU,54.486891,-6.022413
BT275LW,54.477488,-6.014458
BT275LX,54.477047,-6.011671
BT275LY,54.479057,-6.024627
BT275LZ,54.480883,-6.043534
BT275NA,54.480524,-6.042486
BT275NB,54.488551,-6.048816
BT275NE,54.480257,-6.043733
BT275NF,54.47897,-6.043039
BT275NG,54.478821,-6.05667
BT275NJ,54.490224,-6.037825
BT275NL,54.489604,-6.048365
BT275NN,54.489604,-6.048365
BT275NQ,54.490452,-6.094132
BT275NS,54.481543,-6.044382
BT275NT,54.490069,-6.118489
BT275NW,54.489906,-6.040911
BT275NY,54.48198,-6.047493
BT275NZ,54.482261,-6.049301
BT275PA,54.497856,-6.019815
BT275PB,54.486524,-6.003911
BT275PD,54.481098,-6.006105
BT275PE,54.483606,-5.989378
BT275PF,54.503726,-6.019469
BT275PG,54.488921,-5.989657
BT275PH,54.502959,-6.018148
BT275PJ,54.50084,-6.003507
BT275PL,54.493648,-5.994565
BT275PN,54.493621,-5.977325
BT275PP,54.511426,-5.929903
BT275PQ,54.496707,-6.007861
BT275PR,54.477705,-6.072214
BT275PS,54.488915,-6.070359
BT275PT,54.497937,-6.04522
BT275PZ,54.505245,-6.04044
BT275QE,54.498979,-6.046899
BT275QF,54.502745,-6.041439
BT275QG,54.501008,-6.042912
BT275QJ,54.495503,-6.057592
BT275QN,54.498026,-6.047392
BT275QP,54.485035,-6.120047
BT275QQ,54.497361,-6.047408
BT275QW,54.496874,-6.048975
BT275QX,54.496874,-6.048975
BT275QY,54.496214,-6.054255
BT275QZ,54.496438,-6.053704
BT275RA,54.497342,-6.071429
BT275RB,54.500861,-6.07063
BT275RD,54.497547,-6.097352
BT275RE,54.493983,-6.095264
BT275RF,54.488103,-6.091649
BT275RG,54.489982,-6.092873
BT275RH,54.488547,-6.069775
BT275RJ,54.484976,-6.066748
BT275RL,54.489406,-6.093332
BT275RN,54.493168,-6.105767
BT275RP,54.484024,-6.120325
BT275RQ,54.489754,-6.0762
BT275RR,54.478507,-6.115085
BT275RS,54.481152,-6.132091
BT275RT,54.488525,-6.134209
BT275RW,54.49076,-6.119584
BT275RX,54.496969,-6.052645
BT275SA,54.523292,-6.016514
BT275SB,54.501999,-6.024848
BT275SD,54.523292,-6.016514
BT275SE,54.523925,-6.01514
BT275SF,54.522956,-6.015217
BT275SG,54.520361,-6.011497
BT275SH,54.519233,-6.004633
BT275SJ,54.516456,-6.002961
BT275SL,54.526297,-6.018407
BT275SN,54.527505,-6.020821
BT275SS,54.529586,-6.017352
BT275ST,54.488164,-6.122465
BT275SW,54.527397,-6.017551
BT275SY,54.534203,-6.015599
BT275TA,54.524403,-5.976731
BT275TB,54.50202,-6.023952
BT275TE,54.534008,-6.00487
BT275TF,54.533573,-6.009557
BT275TH,54.532449,-6.007121
BT275TJ,54.533189,-6.005327
BT275TN,54.528626,-5.992341
BT275TP,54.52212,-5.981014
BT275TQ,54.533563,-6.009465
BT275TR,54.524047,-5.978
BT275TS,54.526176,-5.967792
BT275TT,54.525695,-5.966997
BT275TU,54.524935,-5.960825
BT275TV,54.493714,-6.107007
BT275TW,54.530713,-5.991992
BT275TX,54.518836,-5.973207
BT275TY,54.518871,-5.970996
BT275TZ,54.503022,-6.025308
BT275UA,54.532735,-6.004484
BT275UB,54.533584,-6.005818
BT275UD,54.479383,-6.043559
BT275UE,54.488942,-6.048504
BT275UF,54.512819,-5.985225
BT275UG,54.496359,-6.05769
BT275UL,54.495273,-6.052756
BT275UP,54.485822,-6.120937
BT275UQ,54.500787,-6.037596
BT275UR,54.480008,-6.043313
BT275UW,54.491727,-6.117008
BT275WB,54.523406,-5.977815
BT275WD,54.523406,-5.977815
BT275WF,54.493796,-5.998695
BT275WJ,54.493796,-5.998695
BT275WL,54.493796,-5.998695
BT276LJ,54.493796,-5.998695
BT276TA,54.493286,-5.94945
BT276TB,54.498324,-5.933977
BT276TH,54.470916,-5.970918
BT276TJ,54.470896,-5.982072
BT276TL,54.459806,-5.960548
BT276TN,54.464014,-5.951655
BT276TP,54.454427,-5.958055
BT276TR,54.452351,-5.951127
BT276TS,54.449321,-5.922106
BT276TT,54.462344,-5.912377
BT276TU,54.458836,-5.925202
BT276TX,54.462371,-5.932257
BT276TY,54.45615,-5.903902
BT276TZ,54.460987,-5.903022
BT276UA,54.472035,-5.906962
BT276UB,54.467895,-5.895697
BT276UD,54.47904,-5.890742
BT276UE,54.475372,-5.886997
BT276UG,54.473421,-5.90089
BT276UH,54.477676,-5.925622
BT276UJ,54.474595,-5.935127
BT276UL,54.473215,-5.948002
BT276UN,54.475203,-5.926024
BT276UP,54.466603,-5.919703
BT276UQ,54.475641,-5.910743
BT276UR,54.464187,-5.938613
BT276US,54.445053,-5.938341
BT276UT,54.465015,-5.957759
BT276UU,54.469549,-5.957549
BT276UW,54.469722,-5.931238
BT276UX,54.478529,-5.965727
BT276UY,54.482156,-5.978941
BT276XG,54.474103,-6.003112
BT276XH,54.475728,-5.992202
BT276XJ,54.456092,-5.967796
BT276XL,54.465213,-5.993658
BT276XQ,54.47838,-6.002055
BT276XY,54.484178,-5.982714
BT276XZ,54.490761,-5.962218
BT276YA,54.487951,-5.9443
BT276YB,54.486852,-5.929941
BT276YD,54.49606,-5.93088
BT276YE,54.503345,-5.921836
BT276YF,54.50004,-5.915133
BT276YG,54.491097,-5.915002
BT276YH,54.493145,-5.906624
BT276YJ,54.492733,-5.901521
BT276YL,54.479179,-5.908001
BT276YN,54.478658,-5.941002
BT276YQ,54.488113,-5.902452
BT276YS,54.48378,-5.962241
BT276YW,54.48378,-5.962241
BT277PG,54.493796,-5.998695
BT278HR,54.493796,-5.998695
BT278PD,54.493796,-5.998695
BT278UG,54.493796,-5.998695
BT279GZ,54.493796,-5.998695
BT279PG,54.493796,-5.998695
BT279QG,54.493796,-5.998695
BT280RE,54.530035,-6.15252
BT281AU,54.512362,-6.048268
BT281BA,54.504812,-6.048103
BT281BS,54.510918,-6.047572
BT281BU,54.530035,-6.15252
BT281BW,54.510622,-6.051269
BT281BX,54.511514,-6.052509
BT281BY,54.511514,-6.052509
BT281BZ,54.512031,-6.052808
BT281DD,54.510762,-6.052968
BT281DE,54.511355,-6.053273
BT281DG,54.510111,-6.054645
BT281DJ,54.510531,-6.05674
BT281DL,54.510788,-6.057083
BT281DM,54.550268,-6.143641
BT281DN,54.511566,-6.057417
BT281DP,54.511898,-6.057432
BT281DR,54.511196,-6.04783
BT281DS,54.51232,-6.057396
BT281DT,54.512109,-6.058256
BT281DU,54.51149,-6.058826
BT281DX,54.51139,-6.05988
BT281DY,54.510081,-6.058383
BT281DZ,54.509937,-6.059517
BT281EA,54.507933,-6.057249
BT281EB,54.507068,-6.059344
BT281ED,54.507489,-6.059818
BT281EE,54.507276,-6.06111
BT281EF,54.506589,-6.059706
BT281EL,54.510963,-6.045648
BT281ER,54.510049,-6.053042
BT281ES,54.509524,-6.055074
BT281EU,54.508832,-6.056126
BT281EX,54.508896,-6.054563
BT281EY,54.506727,-6.054852
BT281EZ,54.507988,-6.055054
BT281FP,54.510178,-6.065574
BT281FQ,54.509924,-6.044771
BT281FZ,54.530035,-6.15252
BT281GE,54.530035,-6.15252
BT281HA,54.507984,-6.05649
BT281HB,54.506741,-6.056318
BT281HD,54.506774,-6.055591
BT281HE,54.506551,-6.055648
BT281HF,54.505149,-6.056224
BT281HG,54.505287,-6.054719
BT281HH,54.506013,-6.056291
BT281HL,54.506454,-6.057474
BT281HN,54.505087,-6.057384
BT281HP,54.505968,-6.057976
BT281HQ,54.506096,-6.054743
BT281HR,54.503222,-6.053706
BT281HS,54.502641,-6.056142
BT281HT,54.503075,-6.054608
BT281HU,54.502279,-6.053704
BT281HW,54.503559,-6.057364
BT281HX,54.502644,-6.052992
BT281HY,54.503327,-6.055229
BT281HZ,54.501263,-6.057581
BT281JA,54.506479,-6.082655
BT281JD,54.506915,-6.081801
BT281JE,54.506155,-6.080385
BT281JF,54.507335,-6.077705
BT281JG,54.501404,-6.058007
BT281JH,54.508686,-6.050404
BT281JJ,54.506847,-6.047821
BT281JL,54.506885,-6.046862
BT281JN,54.503772,-6.04772
BT281JP,54.504897,-6.047265
BT281JS,54.503086,-6.04695
BT281JT,54.503363,-6.050195
BT281JU,54.502567,-6.049322
BT281JW,54.505638,-6.048064
BT281JX,54.502118,-6.048787
BT281JY,54.505838,-6.081883
BT281LD,54.501778,-6.051659
BT281LF,54.500921,-6.051407
BT281LG,54.501467,-6.05186
BT281LH,54.501149,-6.053866
BT281LJ,54.50199,-6.057007
BT281LL,54.50441,-6.056614
BT281LN,54.50425,-6.051696
BT281LQ,54.501243,-6.055236
BT281LW,54.504146,-6.054712
BT281LX,54.530035,-6.15252
BT281LY,54.502513,-6.050976
BT281LZ,54.50224,-6.047979
BT281NA,54.499844,-6.057664
BT281NB,54.499841,-6.058035
BT281ND,54.499131,-6.057976
BT281NE,54.500256,-6.059821
BT281NG,54.500646,-6.059463
BT281NJ,54.501354,-6.059368
BT281NL,54.500749,-6.061419
BT281NN,54.500184,-6.061492
BT281NP,54.498573,-6.056829
BT281NQ,54.500532,-6.058542
BT281NT,54.507394,-6.066755
BT281NU,54.507144,-6.06913
BT281NW,54.498526,-6.058915
BT281NX,54.504218,-6.064265
BT281NY,54.507144,-6.06913
BT281NZ,54.506845,-6.068402
BT281PA,54.507307,-6.068103
BT281PB,54.507206,-6.06627
BT281PD,54.506676,-6.067916
BT281PE,54.506329,-6.068134
BT281PF,54.506211,-6.070918
BT281PG,54.506209,-6.070224
BT281PH,54.506605,-6.070838
BT281PQ,54.506626,-6.069293
BT281PT,54.506574,-6.063845
BT281PU,54.507496,-6.061949
BT281PW,54.530035,-6.15252
BT281PX,54.50633,-6.063193
BT281PY,54.505882,-6.064387
BT281PZ,54.505006,-6.063518
BT281QA,54.505167,-6.062939
BT281QB,54.504298,-6.062532
BT281QD,54.504283,-6.063814
BT281QE,54.505145,-6.06436
BT281QF,54.504094,-6.06495
BT281QH,54.50331,-6.061992
BT281QJ,54.5036,-6.063847
BT281QL,54.502512,-6.060378
BT281QN,54.503162,-6.051686
BT281QR,54.502478,-6.057724
BT281QS,54.503335,-6.062964
BT281QT,54.504472,-6.062138
BT281QU,54.5058,-6.062075
BT281QW,54.50253,-6.060393
BT281QZ,54.5058,-6.062075
BT281RB,54.508633,-6.062219
BT281RG,54.508621,-6.078911
BT281RH,54.507944,-6.067471
BT281RJ,54.507183,-6.072139
BT281RL,54.506221,-6.073218
BT281RP,54.507281,-6.075454
BT281RR,54.507612,-6.072535
BT281RT,54.507551,-6.076043
BT281RW,54.50667,-6.076038
BT281RX,54.508586,-6.077847
BT281RY,54.509483,-6.077218
BT281RZ,54.508971,-6.077181
BT281SA,54.508953,-6.076054
BT281SB,54.509204,-6.0749
BT281SD,54.509877,-6.073726
BT281SE,54.510155,-6.073157
BT281SF,54.509809,-6.073389
BT281SG,54.509453,-6.073622
BT281SH,54.508597,-6.07289
BT281SJ,54.509375,-6.072684
BT281SL,54.509058,-6.071973
BT281SP,54.508253,-6.071594
BT281SQ,54.508112,-6.074056
BT281SR,54.509319,-6.070278
BT281ST,54.510037,-6.069672
BT281SU,54.509932,-6.069307
BT281SX,54.508485,-6.07041
BT281SY,54.509021,-6.069612
BT281SZ,54.508335,-6.069413
BT281TB,54.5099,-6.066174
BT281TD,54.50991,-6.067378
BT281TF,54.504841,-6.051606
BT281TS,54.510306,-6.046714
BT281TT,54.509507,-6.059599
BT281TU,54.508798,-6.06319
BT281TY,54.508957,-6.059996
BT281TZ,54.508852,-6.05909
BT281UA,54.508454,-6.060606
BT281UB,54.510601,-6.063346
BT281UD,54.509137,-6.06394
BT281UE,54.509393,-6.062013
BT281UF,54.510107,-6.065083
BT281UG,54.51064,-6.066911
BT281UH,54.511036,-6.065873
BT281UL,54.511403,-6.061841
BT281UN,54.511797,-6.06176
BT281UP,54.511008,-6.06294
BT281UQ,54.510604,-6.06577
BT281UR,54.511132,-6.061159
BT281UT,54.51069,-6.061087
BT281UU,54.510198,-6.061743
BT281UW,54.511838,-6.060384
BT281UX,54.509761,-6.063262
BT281WD,54.530035,-6.15252
BT281WT,54.530035,-6.15252
BT281XG,54.512054,-6.043141
BT281XJ,54.513359,-6.046059
BT281XN,54.513067,-6.047401
BT281XX,54.511015,-6.040534
BT281XZ,54.510702,-6.041167
BT281YE,54.508271,-6.043074
BT281YF,54.506616,-6.042412
BT281YH,54.506822,-6.041275
BT281YJ,54.506509,-6.043575
BT281YL,54.507141,-6.043236
BT281YN,54.507782,-6.043978
BT281YS,54.511416,-6.048699
BT281YU,54.530035,-6.15252
BT281YW,54.507535,-6.045364
BT281ZF,54.530035,-6.15252
BT282AA,54.514128,-6.054129
BT282AB,54.513086,-6.055275
BT282AD,54.512849,-6.057865
BT282AE,54.512495,-6.06043
BT282AF,54.512394,-6.062535
BT282AG,54.512901,-6.064488
BT282AH,54.51302,-6.063509
BT282AJ,54.513169,-6.060475
BT282AL,54.513727,-6.063291
BT282AN,54.513798,-6.062114
BT282AP,54.530035,-6.15252
BT282AQ,54.519522,-6.074569
BT282AS,54.513927,-6.06064
BT282AT,54.514475,-6.060676
BT282AU,54.515206,-6.061445
BT282AW,54.517993,-6.0621
BT282AX,54.513683,-6.057764
BT282AY,54.54461,-6.253412
BT282AZ,54.543875,-6.252918
BT282BA,54.51347,-6.059643
BT282BB,54.514101,-6.05918
BT282BD,54.516061,-6.066022
BT282BE,54.519342,-6.058808
BT282BF,54.54537,-6.255651
BT282BG,54.514236,-6.054711
BT282BJ,54.546464,-6.256146
BT282BL,54.512389,-6.066736
BT282BN,54.513347,-6.065934
BT282BQ,54.515249,-6.063527
BT282BT,54.515745,-6.060863
BT282BW,54.513633,-6.067017
BT282BX,54.512682,-6.068173
BT282BZ,54.528904,-6.052191
BT282DA,54.516667,-6.058982
BT282DB,54.517324,-6.056804
BT282DD,54.516704,-6.062949
BT282DE,54.517222,-6.058291
BT282DF,54.517995,-6.059413
BT282DG,54.518484,-6.060749
BT282DH,54.519076,-6.059609
BT282DL,54.519567,-6.061593
BT282DN,54.518566,-6.065316
BT282DP,54.517851,-6.06498
BT282DQ,54.51878,-6.060179
BT282DR,54.518044,-6.058561
BT282DS,54.517321,-6.064464
BT282DW,54.518098,-6.063053
BT282DX,54.508164,-6.083518
BT282DY,54.521381,-6.063778
BT282DZ,54.520448,-6.06444
BT282ED,54.515112,-6.070684
BT282EE,54.52019,-6.086662
BT282EF,54.515696,-6.072402
BT282EG,54.519998,-6.063859
BT282EH,54.513753,-6.075041
BT282EJ,54.506661,-6.091895
BT282EN,54.515261,-6.065967
BT282EQ,54.520212,-6.062072
BT282ER,54.541035,-6.203823
BT282ES,54.541359,-6.203206
BT282ET,54.549193,-6.215922
BT282EU,54.544313,-6.198904
BT282EW,54.539615,-6.203777
BT282EY,54.551266,-6.207284
BT282EZ,54.564367,-6.215275
BT282FA,54.545284,-6.25717
BT282FB,54.51475,-6.074469
BT282FD,54.517204,-6.060485
BT282FE,54.51903,-6.080353
BT282FF,54.519087,-6.07998
BT282FG,54.519603,-6.080759
BT282FH,54.519779,-6.075484
BT282FJ,54.543408,-6.257899
BT282FQ,54.519979,-6.080664
BT282FR,54.515243,-6.068207
BT282FS,54.517348,-6.087011
BT282FT,54.543408,-6.257899
BT282FX,54.543408,-6.257899
BT282FY,54.517348,-6.087011
BT282FZ,54.543408,-6.257899
BT282GA,54.568205,-6.254182
BT282GD,54.514499,-6.071732
BT282GE,54.514028,-6.069809
BT282GF,54.506732,-6.083879
BT282GP,54.530035,-6.15252
BT282GQ,54.543244,-6.257179
BT282GR,54.530035,-6.15252
BT282GT,54.514399,-6.055352
BT282GU,54.514659,-6.055309
BT282GW,54.542879,-6.259884
BT282GX,54.514659,-6.055309
BT282GY,54.519265,-6.077037
BT282GZ,54.543219,-6.259174
BT282HA,54.561256,-6.224872
BT282HB,54.561593,-6.225213
BT282HD,54.556566,-6.221784
BT282HE,54.5494,-6.226361
BT282HF,54.54544,-6.215483
BT282HG,54.52907,-6.207624
BT282HH,54.523483,-6.216811
BT282HJ,54.525053,-6.21543
BT282HL,54.546962,-6.197597
BT282HN,54.516777,-6.075934
BT282HP,54.517074,-6.075981
BT282HQ,54.516771,-6.20949
BT282HR,54.516645,-6.077237
BT282HS,54.516573,-6.078399
BT282HT,54.516559,-6.072407
BT282HU,54.518035,-6.072569
BT282HW,54.517364,-6.074423
BT282HX,54.515428,-6.070252
BT282HY,54.517036,-6.070192
BT282HZ,54.516789,-6.071099
BT282JA,54.540076,-6.211251
BT282JB,54.540679,-6.218627
BT282JD,54.536425,-6.220156
BT282JE,54.535747,-6.233952
BT282JG,54.534955,-6.24681
BT282JH,54.543625,-6.246237
BT282JJ,54.543031,-6.236852
BT282JL,54.543853,-6.255747
BT282JN,54.540893,-6.261745
BT282JP,54.516201,-6.068548
BT282JQ,54.540782,-6.233627
BT282JR,54.540592,-6.26267
BT282JS,54.546413,-6.262608
BT282JT,54.547105,-6.267617
BT282JU,54.554513,-6.252943
BT282JW,54.538324,-6.20456
BT282JX,54.564867,-6.250753
BT282JY,54.566977,-6.239499
BT282JZ,54.57363,-6.247223
BT282LA,54.570044,-6.253949
BT282LB,54.573621,-6.269647
BT282LD,54.57944,-6.258202
BT282LE,54.585933,-6.251784
BT282LF,54.584161,-6.266014
BT282LG,54.581288,-6.267373
BT282LH,54.567277,-6.296957
BT282LJ,54.571712,-6.276903
BT282LL,54.563508,-6.257444
BT282LN,54.557266,-6.246966
BT282LP,54.553226,-6.231157
BT282LQ,54.575771,-6.274273
BT282LR,54.562279,-6.236485
BT282LS,54.544891,-6.255471
BT282LW,54.557748,-6.241829
BT282LX,54.544014,-6.258846
BT282LY,54.520655,-6.074021
BT282LZ,54.520298,-6.074162
BT282NA,54.529305,-6.154564
BT282ND,54.521671,-6.16952
BT282NE,54.520993,-6.173998
BT282NF,54.517877,-6.194461
BT282NG,54.507826,-6.200679
BT282NH,54.522953,-6.200477
BT282NJ,54.530563,-6.201672
BT282NL,54.535555,-6.194793
BT282NN,54.541099,-6.173858
BT282NP,54.516599,-6.152697
BT282NR,54.523535,-6.15087
BT282NS,54.528819,-6.149812
BT282NT,54.536555,-6.142154
BT282NU,54.543927,-6.14831
BT282NW,54.534944,-6.170888
BT282NX,54.552819,-6.149283
BT282NY,54.555897,-6.149622
BT282NZ,54.549449,-6.16044
BT282PA,54.552601,-6.185941
BT282PB,54.550034,-6.169996
BT282PD,54.543735,-6.190878
BT282PE,54.550678,-6.197294
BT282PJ,54.558914,-6.158329
BT282PL,54.56353,-6.171866
BT282PP,54.5161,-6.073495
BT282PQ,54.56015,-6.180659
BT282PR,54.568025,-6.172608
BT282PS,54.557005,-6.153978
BT282PX,54.554208,-6.168526
BT282PY,54.519198,-6.072808
BT282PZ,54.520055,-6.073015
BT282QA,54.516011,-6.206095
BT282QB,54.514621,-6.088872
BT282QD,54.507047,-6.194244
BT282QE,54.51896,-6.064139
BT282QF,54.515477,-6.078929
BT282QG,54.516017,-6.082409
BT282QJ,54.515558,-6.081211
BT282QL,54.515878,-6.077644
BT282QN,54.515835,-6.078866
BT282QP,54.527323,-6.115169
BT282QQ,54.515057,-6.07969
BT282QR,54.497263,-6.113635
BT282QS,54.519935,-6.119618
BT282QT,54.523874,-6.134358
BT282QU,54.531414,-6.130415
BT282QW,54.51517,-6.08055
BT282QX,54.528513,-6.142118
BT282QY,54.528972,-6.123018
BT282QZ,54.537857,-6.124635
BT282RA,54.5498,-6.142263
BT282RJ,54.567936,-6.118739
BT282RL,54.522837,-6.074506
BT282RN,54.507752,-6.193889
BT282RP,54.508342,-6.190698
BT282RQ,54.563995,-6.186078
BT282RS,54.514512,-6.086773
BT282RU,54.496683,-6.138283
BT282RW,54.507642,-6.191346
BT282RX,54.510597,-6.084532
BT282RY,54.505609,-6.194215
BT282RZ,54.506595,-6.19343
BT282SA,54.512559,-6.079637
BT282SD,54.495612,-6.140462
BT282SG,54.530035,-6.15252
BT282SH,54.499632,-6.116938
BT282SJ,54.512222,-6.083359
BT282SL,54.513253,-6.088283
BT282SN,54.50426,-6.090649
BT282SR,54.506216,-6.089894
BT282SS,54.49957,-6.116431
BT282ST,54.500786,-6.106233
BT282SU,54.504873,-6.099868
BT282SW,54.51156,-6.085243
BT282SX,54.530035,-6.15252
BT282SY,54.508897,-6.105518
BT282SZ,54.514651,-6.107506
BT282TA,54.51516,-6.114757
BT282TB,54.515645,-6.122224
BT282TD,54.517788,-6.123717
BT282TE,54.517258,-6.146984
BT282TF,54.51696,-6.14987
BT282TG,54.5104,-6.135127
BT282TH,54.507953,-6.112386
BT282TJ,54.504922,-6.117961
BT282TL,54.501103,-6.117905
BT282TN,54.496653,-6.116627
BT282TP,54.501107,-6.111853
BT282TQ,54.50778,-6.133671
BT282TR,54.497263,-6.113635
BT282TS,54.497381,-6.136321
BT282TU,54.500349,-6.134782
BT282TW,54.499027,-6.116734
BT282TX,54.498204,-6.117544
BT282TY,54.498233,-6.116508
BT282TZ,54.497824,-6.115616
BT282UA,54.523538,-6.080172
BT282UB,54.524211,-6.078998
BT282UD,54.524415,-6.080548
BT282UF,54.523674,-6.084213
BT282UG,54.523674,-6.084213
BT282UH,54.520001,-6.066299
BT282UJ,54.522194,-6.068558
BT282UL,54.523057,-6.071437
BT282UN,54.523557,-6.071784
BT282UP,54.521531,-6.069223
BT282UQ,54.523897,-6.085284
BT282UR,54.524268,-6.075798
BT282UT,54.523444,-6.074261
BT282UU,54.523421,-6.076224
BT282UW,54.522744,-6.071971
BT282UX,54.524594,-6.076524
BT282UY,54.525462,-6.077997
BT282UZ,54.522026,-6.077741
BT282WA,54.530035,-6.15252
BT282WB,54.509213,-6.191894
BT282WF,54.530035,-6.15252
BT282WH,54.505356,-6.119855
BT282WJ,54.509213,-6.191894
BT282WL,54.508945,-6.191983
BT282WP,54.511137,-6.082329
BT282WQ,54.511542,-6.082943
BT282WR,54.509213,-6.191894
BT282WS,54.509213,-6.191894
BT282WT,54.509213,-6.191894
BT282WU,54.524528,-6.074642
BT282WW,54.508945,-6.191983
BT282WX,54.508945,-6.191983
BT282WY,54.508945,-6.191983
BT282XA,54.496202,-6.11478
BT282XB,54.542288,-6.20349
BT282XD,54.49755,-6.135619
BT282XG,54.519767,-6.074125
BT282XH,54.530035,-6.15252
BT282XJ,54.530035,-6.15252
BT282XL,54.519275,-6.065283
BT282XN,54.519275,-6.065283
BT282XP,54.519985,-6.082208
BT282XR,54.519208,-6.081905
BT282XS,54.51856,-6.081858
BT282XT,54.52028,-6.078117
BT282XU,54.519785,-6.076951
BT282XW,54.520744,-6.075145
BT282XX,54.520529,-6.077441
BT282XY,54.518939,-6.084249
BT282XZ,54.514969,-6.083756
BT282YA,54.52163,-6.08281
BT282YB,54.52163,-6.08281
BT282YD,54.520776,-6.082789
BT282YF,54.5197,-6.083519
BT282YH,54.52244,-6.083483
BT282YJ,54.521948,-6.085329
BT282YL,54.52046,-6.084935
BT282YN,54.515141,-6.074791
BT282YP,54.498801,-6.118396
BT282YR,54.499513,-6.118518
BT282YW,54.500215,-6.117467
BT282YZ,54.500215,-6.117467
BT282ZA,54.499974,-6.117582
BT282ZG,54.500152,-6.117664
BT282ZH,54.514816,-6.090051
